case_index,pack_index,pack_case_index,adventure_index,adventure_id,adventure_title,source_book,publisher,page_count,dimension,profile,model_alias,runtime_key,manifest_path
11,1,11,1,ADV-0807,Damsel in Disgrace,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-032/production-backlog-032-qwen-seriousness-adv0807-v1.yml
12,1,12,2,ADV-0808,Elementary My Dear Adventurer,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-032/production-backlog-032-qwen27-nos-adv0808-v1.yml
13,1,13,2,ADV-0808,Elementary My Dear Adventurer,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-032/production-backlog-032-gptoss-ee-adv0808-v1.yml
14,1,14,2,ADV-0808,Elementary My Dear Adventurer,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-032/production-backlog-032-gemma-gmpb-adv0808-v1.yml
15,1,15,2,ADV-0808,Elementary My Dear Adventurer,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-combat-adv0808-v1.yml
16,1,16,2,ADV-0808,Elementary My Dear Adventurer,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-social-adv0808-v1.yml
17,1,17,2,ADV-0808,Elementary My Dear Adventurer,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-investigation-adv0808-v1.yml
18,1,18,2,ADV-0808,Elementary My Dear Adventurer,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Structural Openness,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-structural-openness-adv0808-v1.yml
19,1,19,2,ADV-0808,Elementary My Dear Adventurer,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-darkness-adv0808-v1.yml
20,1,20,2,ADV-0808,Elementary My Dear Adventurer,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-player-beginner-adv0808-v1.yml
21,1,21,2,ADV-0808,Elementary My Dear Adventurer,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-gmbs-adv0808-v1.yml
22,1,22,2,ADV-0808,Elementary My Dear Adventurer,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-032/production-backlog-032-qwen-seriousness-adv0808-v1.yml
23,1,23,3,ADV-0809,Rats in the Halls,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-032/production-backlog-032-qwen27-nos-adv0809-v1.yml
24,1,24,3,ADV-0809,Rats in the Halls,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-032/production-backlog-032-gptoss-ee-adv0809-v1.yml
25,1,25,3,ADV-0809,Rats in the Halls,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-032/production-backlog-032-gemma-gmpb-adv0809-v1.yml
26,1,26,3,ADV-0809,Rats in the Halls,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-combat-adv0809-v1.yml
27,1,27,3,ADV-0809,Rats in the Halls,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-social-adv0809-v1.yml
28,1,28,3,ADV-0809,Rats in the Halls,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-investigation-adv0809-v1.yml
29,1,29,3,ADV-0809,Rats in the Halls,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Structural Openness,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-structural-openness-adv0809-v1.yml
30,1,30,3,ADV-0809,Rats in the Halls,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-darkness-adv0809-v1.yml
31,1,31,3,ADV-0809,Rats in the Halls,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-player-beginner-adv0809-v1.yml
32,1,32,3,ADV-0809,Rats in the Halls,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-gmbs-adv0809-v1.yml
33,1,33,3,ADV-0809,Rats in the Halls,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-032/production-backlog-032-qwen-seriousness-adv0809-v1.yml
34,1,34,4,ADV-0810,The Moving Castle,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-032/production-backlog-032-qwen27-nos-adv0810-v1.yml
35,1,35,4,ADV-0810,The Moving Castle,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-032/production-backlog-032-gptoss-ee-adv0810-v1.yml
36,1,36,4,ADV-0810,The Moving Castle,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-032/production-backlog-032-gemma-gmpb-adv0810-v1.yml
37,1,37,4,ADV-0810,The Moving Castle,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-combat-adv0810-v1.yml
38,1,38,4,ADV-0810,The Moving Castle,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-social-adv0810-v1.yml
39,1,39,4,ADV-0810,The Moving Castle,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-investigation-adv0810-v1.yml
40,1,40,4,ADV-0810,The Moving Castle,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Structural Openness,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-structural-openness-adv0810-v1.yml
41,1,41,4,ADV-0810,The Moving Castle,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-darkness-adv0810-v1.yml
42,1,42,4,ADV-0810,The Moving Castle,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-player-beginner-adv0810-v1.yml
43,1,43,4,ADV-0810,The Moving Castle,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-gmbs-adv0810-v1.yml
44,1,44,4,ADV-0810,The Moving Castle,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-032/production-backlog-032-qwen-seriousness-adv0810-v1.yml
45,1,45,5,ADV-0811,Where Is Professor Button?,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-032/production-backlog-032-qwen27-nos-adv0811-v1.yml
46,1,46,5,ADV-0811,Where Is Professor Button?,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-032/production-backlog-032-gptoss-ee-adv0811-v1.yml
47,1,47,5,ADV-0811,Where Is Professor Button?,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-032/production-backlog-032-gemma-gmpb-adv0811-v1.yml
48,1,48,5,ADV-0811,Where Is Professor Button?,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-combat-adv0811-v1.yml
49,1,49,5,ADV-0811,Where Is Professor Button?,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-social-adv0811-v1.yml
50,1,50,5,ADV-0811,Where Is Professor Button?,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-investigation-adv0811-v1.yml
51,1,51,5,ADV-0811,Where Is Professor Button?,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Structural Openness,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-structural-openness-adv0811-v1.yml
52,1,52,5,ADV-0811,Where Is Professor Button?,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-darkness-adv0811-v1.yml
53,1,53,5,ADV-0811,Where Is Professor Button?,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-player-beginner-adv0811-v1.yml
54,1,54,5,ADV-0811,Where Is Professor Button?,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-gmbs-adv0811-v1.yml
55,1,55,5,ADV-0811,Where Is Professor Button?,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-032/production-backlog-032-qwen-seriousness-adv0811-v1.yml
56,2,1,6,ADV-0812,Lord Laverion's Legacy,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-032/production-backlog-032-qwen27-nos-adv0812-v1.yml
57,2,2,6,ADV-0812,Lord Laverion's Legacy,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-032/production-backlog-032-gptoss-ee-adv0812-v1.yml
58,2,3,6,ADV-0812,Lord Laverion's Legacy,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-032/production-backlog-032-gemma-gmpb-adv0812-v1.yml
59,2,4,6,ADV-0812,Lord Laverion's Legacy,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-combat-adv0812-v1.yml
60,2,5,6,ADV-0812,Lord Laverion's Legacy,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-social-adv0812-v1.yml
61,2,6,6,ADV-0812,Lord Laverion's Legacy,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-investigation-adv0812-v1.yml
62,2,7,6,ADV-0812,Lord Laverion's Legacy,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Structural Openness,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-structural-openness-adv0812-v1.yml
63,2,8,6,ADV-0812,Lord Laverion's Legacy,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-darkness-adv0812-v1.yml
64,2,9,6,ADV-0812,Lord Laverion's Legacy,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-player-beginner-adv0812-v1.yml
65,2,10,6,ADV-0812,Lord Laverion's Legacy,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-gmbs-adv0812-v1.yml
66,2,11,6,ADV-0812,Lord Laverion's Legacy,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-032/production-backlog-032-qwen-seriousness-adv0812-v1.yml
67,2,12,7,ADV-0813,The Lair of the Whisperers,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-032/production-backlog-032-qwen27-nos-adv0813-v1.yml
68,2,13,7,ADV-0813,The Lair of the Whisperers,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-032/production-backlog-032-gptoss-ee-adv0813-v1.yml
69,2,14,7,ADV-0813,The Lair of the Whisperers,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-032/production-backlog-032-gemma-gmpb-adv0813-v1.yml
70,2,15,7,ADV-0813,The Lair of the Whisperers,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-combat-adv0813-v1.yml
71,2,16,7,ADV-0813,The Lair of the Whisperers,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-social-adv0813-v1.yml
72,2,17,7,ADV-0813,The Lair of the Whisperers,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-investigation-adv0813-v1.yml
73,2,18,7,ADV-0813,The Lair of the Whisperers,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Structural Openness,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-structural-openness-adv0813-v1.yml
74,2,19,7,ADV-0813,The Lair of the Whisperers,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-darkness-adv0813-v1.yml
75,2,20,7,ADV-0813,The Lair of the Whisperers,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-player-beginner-adv0813-v1.yml
76,2,21,7,ADV-0813,The Lair of the Whisperers,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-gmbs-adv0813-v1.yml
77,2,22,7,ADV-0813,The Lair of the Whisperers,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-032/production-backlog-032-qwen-seriousness-adv0813-v1.yml
78,2,23,8,ADV-0814,The Magician's Mind Palace,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-032/production-backlog-032-qwen27-nos-adv0814-v1.yml
79,2,24,8,ADV-0814,The Magician's Mind Palace,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-032/production-backlog-032-gptoss-ee-adv0814-v1.yml
80,2,25,8,ADV-0814,The Magician's Mind Palace,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-032/production-backlog-032-gemma-gmpb-adv0814-v1.yml
81,2,26,8,ADV-0814,The Magician's Mind Palace,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-combat-adv0814-v1.yml
82,2,27,8,ADV-0814,The Magician's Mind Palace,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-social-adv0814-v1.yml
83,2,28,8,ADV-0814,The Magician's Mind Palace,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-investigation-adv0814-v1.yml
84,2,29,8,ADV-0814,The Magician's Mind Palace,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Structural Openness,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-structural-openness-adv0814-v1.yml
85,2,30,8,ADV-0814,The Magician's Mind Palace,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-darkness-adv0814-v1.yml
86,2,31,8,ADV-0814,The Magician's Mind Palace,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-player-beginner-adv0814-v1.yml
87,2,32,8,ADV-0814,The Magician's Mind Palace,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-gmbs-adv0814-v1.yml
88,2,33,8,ADV-0814,The Magician's Mind Palace,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-032/production-backlog-032-qwen-seriousness-adv0814-v1.yml
89,2,34,9,ADV-0815,The Old Druid's Cairn,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-032/production-backlog-032-qwen27-nos-adv0815-v1.yml
90,2,35,9,ADV-0815,The Old Druid's Cairn,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-032/production-backlog-032-gptoss-ee-adv0815-v1.yml
91,2,36,9,ADV-0815,The Old Druid's Cairn,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-032/production-backlog-032-gemma-gmpb-adv0815-v1.yml
92,2,37,9,ADV-0815,The Old Druid's Cairn,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-combat-adv0815-v1.yml
93,2,38,9,ADV-0815,The Old Druid's Cairn,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-social-adv0815-v1.yml
94,2,39,9,ADV-0815,The Old Druid's Cairn,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-investigation-adv0815-v1.yml
95,2,40,9,ADV-0815,The Old Druid's Cairn,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Structural Openness,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-structural-openness-adv0815-v1.yml
96,2,41,9,ADV-0815,The Old Druid's Cairn,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-darkness-adv0815-v1.yml
97,2,42,9,ADV-0815,The Old Druid's Cairn,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-player-beginner-adv0815-v1.yml
98,2,43,9,ADV-0815,The Old Druid's Cairn,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-gmbs-adv0815-v1.yml
99,2,44,9,ADV-0815,The Old Druid's Cairn,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-032/production-backlog-032-qwen-seriousness-adv0815-v1.yml
100,2,45,10,ADV-0816,The Prison of the Cursed King,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-032/production-backlog-032-qwen27-nos-adv0816-v1.yml
101,2,46,10,ADV-0816,The Prison of the Cursed King,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-032/production-backlog-032-gptoss-ee-adv0816-v1.yml
102,2,47,10,ADV-0816,The Prison of the Cursed King,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-032/production-backlog-032-gemma-gmpb-adv0816-v1.yml
103,2,48,10,ADV-0816,The Prison of the Cursed King,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-combat-adv0816-v1.yml
104,2,49,10,ADV-0816,The Prison of the Cursed King,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Social Interaction Emphasis,phase6-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-social-adv0816-v1.yml
105,2,50,10,ADV-0816,The Prison of the Cursed King,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Investigation Emphasis,phase6-v0.4,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-investigation-adv0816-v1.yml
106,2,51,10,ADV-0816,The Prison of the Cursed King,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Structural Openness,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-structural-openness-adv0816-v1.yml
107,2,52,10,ADV-0816,The Prison of the Cursed King,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Darkness / Horror Intensity,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-darkness-adv0816-v1.yml
108,2,53,10,ADV-0816,The Prison of the Cursed King,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Player Beginner Suitability,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-player-beginner-adv0816-v1.yml
109,2,54,10,ADV-0816,The Prison of the Cursed King,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Beginner Suitability,gmbs-clean-blind-v0.3,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-gmbs-adv0816-v1.yml
110,2,55,10,ADV-0816,The Prison of the Cursed King,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Seriousness,seriousness-reset-only,qwen,seriousness,experiments/production-backlog-032/production-backlog-032-qwen-seriousness-adv0816-v1.yml
111,3,1,11,ADV-0818,The Broken Ethereal Tree,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,# of Sessions,nos-clean-blind-v1,qwen27,base,experiments/production-backlog-032/production-backlog-032-qwen27-nos-adv0818-v1.yml
112,3,2,11,ADV-0818,The Broken Ethereal Tree,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Exploration Emphasis,ee-clean-reset-v0.5,gptoss,ee,experiments/production-backlog-032/production-backlog-032-gptoss-ee-adv0818-v1.yml
113,3,3,11,ADV-0818,The Broken Ethereal Tree,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,GM Preparation Burden,gmpb-v0.6-dependency-fan-out,gemma,gmpb,experiments/production-backlog-032/production-backlog-032-gemma-gmpb-adv0818-v1.yml
114,3,4,11,ADV-0818,The Broken Ethereal Tree,Micro Dungeons Annual Compendium 2024,ND Hobbies,1,Combat Emphasis,production-base,qwen,base,experiments/production-backlog-032/production-backlog-032-qwen-combat-adv0818-v1.yml
